-1.219	-6.3342	-1.2265	3.8536	-0.84141	-1.9374	1.9228	-2.9007
-1.9103	-9.1306	-1.7541	5.989	2.9388	-0.9653	0.37302	-6.3511
-4.601	-12.637	-0.35997	9.2438	9.1196	3.1826	2.7944	-3.6035
-7.8533	-15.937	3.6244	13.647	16.037	7.8507	13.265	4.7738
-9.5415	-16.562	7.202	15.801	20.01	9.6297	24.471	13.244
-8.8844	-14	8.3798	14.54	20.369	10.433	31.267	21.611
-7.3774	-11.213	7.8161	14.073	19.542	13.399	36.693	32.017
-7.8147	-9.6456	6.5165	16.492	18.595	16.044	40.071	40.389
-11.215	-8.5264	5.8329	18.667	17.615	14.92	35.799	40.626
-14.69	-8.5138	6.7292	18.31	17.519	11.777	25.1	33.639
-14.935	-9.1198	7.6282	15.502	17.579	8.8199	14.985	24.913
-13.17	-8.0791	7.3291	10.768	16.463	5.9225	9.0573	17.066
-12.902	-6.7672	7.4163	7.2107	16.052	5.2883	7.1	9.0776
-13.787	-8.4388	8.3024	8.9752	18.236	9.4318	8.662	2.0466
-13.105	-11.792	8.7748	14.912	20.944	15.196	14.078	1.6526
-11.416	-12.838	9.5499	19.304	21.698	18.304	22.436	10.596
-11.197	-10.7	11.698	20.459	21.474	20.159	30.007	22.71
-12.06	-7.96	13.649	21.205	21.518	22.504	33.811	30.862
-11.983	-6.7821	13.277	21.016	20.015	20.442	34.401	34.446
-10.68	-6.0886	10.305	16.891	15.493	10.299	32.869	34.717
-9.2804	-4.9167	5.9217	10.186	10.273	-0.82591	28.823	30.852
-8.4173	-4.8204	1.8607	3.9471	6.4861	-4.2098	21.358	22.442
-8.1953	-5.2265	-0.54368	-1.9327	2.9622	-1.6705	10.757	11.24
-8.952	-4.0776	-0.26493	-6.6602	-0.18479	-0.045153	1.0214	0.49028
-10.325	-3.1683	2.5208	-8.4347	-0.9084	-1.9076	-2.9975	-7.4096
-10.718	-4.4008	5.1172	-8.9636	0.2377	-5.6193	-1.38	-11.925
-8.9267	-5.0897	5.2692	-10.171	1.6489	-7.0504	3.1095	-12.025
-5.9952	-3.6964	4.4719	-10.739	3.6246	-3.7571	9.3958	-7.0675
-3.8945	-2.4328	4.9587	-9.9496	5.8799	0.57346	16.298	0.34217
-2.8524	-2.0083	5.7958	-8.7882	7.0747	1.5459	20.948	6.7871
-1.488	-1.0436	5.2788	-7.4355	6.986	-1.0117	21.035	10.496
0.036058	0.34285	3.9879	-6.5562	5.5809	-6.6097	15.807	9.8311
-0.11163	0.51495	3.3311	-7.3384	2.8341	-14.027	5.2917	4.2869
-1.2082	-0.051156	3.3211	-8.6368	0.38229	-17.91	-7.1556	-2.8031
-0.37139	1.4481	3.7799	-7.3922	0.6347	-13.154	-13.76	-6.1084
